Time Step,Stress Ratio,Stress Ratio Change
2617,0.32729925,5.92E-06
2618,0.327304167,4.92E-06
2619,0.327309083,4.92E-06
2620,0.327315333,6.25E-06
2621,0.32732125,5.92E-06
2622,0.327325583,4.33E-06
2623,0.327330583,5.00E-06
2624,0.327335583,5.00E-06
2625,0.327343,7.42E-06
2626,0.327348333,5.33E-06
2627,0.3273525,4.17E-06
2628,0.327359083,6.58E-06
2629,0.32736475,5.67E-06
2630,0.3273695,4.75E-06
2631,0.327375833,6.33E-06
2632,0.32738125,5.42E-06
2633,0.32738825,7.00E-06
2634,0.32739325,5.00E-06
2635,0.327399667,6.42E-06
2636,0.327403583,3.92E-06
2637,0.327408583,5.00E-06
2638,0.32741325,4.67E-06
2639,0.32741925,6.00E-06
2640,0.327425167,5.92E-06
2641,0.32743025,5.08E-06
2642,0.327434833,4.58E-06
2643,0.327439833,5.00E-06
2644,0.327445167,5.33E-06
2645,0.327452667,7.50E-06
2646,0.32745675,4.08E-06
2647,0.327462667,5.92E-06
2648,0.327469167,6.50E-06
2649,0.32747425,5.08E-06
2650,0.327480583,6.33E-06
2651,0.327485583,5.00E-06
2652,0.327490583,5.00E-06
2653,0.327496083,5.50E-06
2654,0.327501167,5.08E-06
2655,0.327480833,-2.03E-05
2656,0.326887667,-0.000593166
2657,0.326824667,-6.30E-05
2658,0.326989917,0.00016525
2659,0.326922583,-6.73E-05
2660,0.326295417,-0.000627166
2661,0.3246705,-0.001624917
2662,0.324658833,-1.17E-05
2663,0.325099833,0.000441
2664,0.325007,-9.28E-05
2665,0.323954917,-0.001052083
2666,0.318073083,-0.005881834
2667,0.314913417,-0.003159666
2668,0.31268775,-0.002225667
2669,0.310512833,-0.002174917
2670,0.309763083,-0.00074975
2671,0.308362417,-0.001400666
2672,0.309883583,0.001521166
2673,0.31053125,0.000647667
2674,0.310279,-0.00025225
2675,0.308459583,-0.001819417
2676,0.306634,-0.001825583
2677,0.306527917,-0.000106083
2678,0.308124167,0.00159625
2679,0.31080725,0.002683083
2680,0.311080167,0.000272917
2681,0.31199325,0.000913083
2682,0.31115,-0.00084325
2683,0.309550583,-0.001599417
2684,0.309287333,-0.00026325
2685,0.308198333,-0.001089
2686,0.306254167,-0.001944166
2687,0.304313417,-0.00194075
2688,0.300435333,-0.003878084
2689,0.297731833,-0.0027035
2690,0.296449833,-0.001282
2691,0.298468167,0.002018334
2692,0.29957075,0.001102583
2693,0.295862167,-0.003708583
2694,0.29113125,-0.004730917
2695,0.289577917,-0.001553333
2696,0.2893355,-0.000242417
2697,0.292701333,0.003365833
2698,0.2948205,0.002119167
2699,0.297199083,0.002378583
2700,0.29886075,0.001661667
2701,0.299555833,0.000695083
2702,0.301897083,0.00234125
2703,0.303751667,0.001854584
2704,0.305340833,0.001589166
2705,0.303771667,-0.001569166
2706,0.29967225,-0.004099417
2707,0.2950095,-0.00466275
2708,0.2939055,-0.001104
2709,0.297047667,0.003142167
2710,0.29777525,0.000727583
2711,0.298542333,0.000767083
2712,0.301333667,0.002791334
2713,0.301004167,-0.0003295
2714,0.301151417,0.00014725
2715,0.302594,0.001442583
2716,0.302450333,-0.000143667
2717,0.306179,0.003728667
2718,0.306356,0.000177
2719,0.3051515,-0.0012045
2720,0.30604375,0.00089225
2721,0.305483083,-0.000560667
2722,0.306439333,0.00095625
2723,0.3062405,-0.000198833
2724,0.30526225,-0.00097825
2725,0.3047495,-0.00051275
2726,0.3038475,-0.000902
2727,0.303247083,-0.000600417
2728,0.302807583,-0.0004395
2729,0.302914583,0.000107
2730,0.303408167,0.000493584
2731,0.302942917,-0.00046525
2732,0.302673083,-0.000269834
2733,0.30176425,-0.000908833
2734,0.301232583,-0.000531667
2735,0.300808583,-0.000424
2736,0.30092315,0.000114567
2737,0.301287708,0.000364558
2738,0.3005875,-0.000700208
2739,0.299706675,-0.000880825
2740,0.300399283,0.000692608
2741,0.300870883,0.0004716
2742,0.301164792,0.000293909
2743,0.30140535,0.000240558
2744,0.301544583,0.000139233
2745,0.302008733,0.00046415
2746,0.302315442,0.000306709
2747,0.302469708,0.000154266
2748,0.3025865,0.000116792
2749,0.302645383,5.89E-05
2750,0.302812783,0.0001674
2751,0.30293135,0.000118567
2752,0.303049233,0.000117883
2753,0.303157167,0.000107934
2754,0.303216117,5.90E-05
2755,0.303299867,8.37E-05
2756,0.303362233,6.24E-05
2757,0.303409292,4.71E-05
2758,0.303455983,4.67E-05
2759,0.303490975,3.50E-05
2760,0.30351795,2.70E-05
2761,0.303550083,3.21E-05
2762,0.303574325,2.42E-05
2763,0.303596,2.17E-05
2764,0.303614717,1.87E-05
2765,0.303629425,1.47E-05
2766,0.303642617,1.32E-05
2767,0.303649725,7.11E-06
2768,0.303656117,6.39E-06
2769,0.303658842,2.72E-06
2770,0.303638,-2.08E-05
2771,0.30354155,-9.65E-05
2772,0.303545933,4.38E-06
2773,0.303564308,1.84E-05
2774,0.303553575,-1.07E-05
2775,0.303566233,1.27E-05
2776,0.30357795,1.17E-05
2777,0.303604642,2.67E-05
2778,0.3036237,1.91E-05
2779,0.303643475,1.98E-05
2780,0.303668583,2.51E-05
2781,0.303685783,1.72E-05
2782,0.303700283,1.45E-05
2783,0.303715792,1.55E-05
2784,0.303724508,8.72E-06
2785,0.3037339,9.39E-06
2786,0.303742608,8.71E-06
2787,0.303744058,1.45E-06
2788,0.303744008,-5.00E-08
2789,0.303737075,-6.93E-06
2790,0.303736433,-6.42E-07
2791,0.303746292,9.86E-06
2792,0.30373715,-9.14E-06
2793,0.303751008,1.39E-05
2794,0.303738233,-1.28E-05
2795,0.303749733,1.15E-05
2796,0.303759258,9.52E-06
2797,0.303763417,4.16E-06
2798,0.303771942,8.53E-06
2799,0.303772633,6.91E-07
2800,0.30378075,8.12E-06
2801,0.303791492,1.07E-05
2802,0.3037978,6.31E-06
2803,0.303801133,3.33E-06
2804,0.303799558,-1.57E-06
2805,0.30379385,-5.71E-06
2806,0.303771475,-2.24E-05
2807,0.303753742,-1.77E-05
2808,0.303759075,5.33E-06
2809,0.303763892,4.82E-06
2810,0.303766025,2.13E-06
2811,0.30376505,-9.75E-07
2812,0.303773367,8.32E-06
2813,0.303780858,7.49E-06
2814,0.3037895,8.64E-06
2815,0.3037945,5.00E-06
2816,0.303806167,1.17E-05
2817,0.303830583,2.44E-05
2818,0.303833167,2.58E-06
2819,0.30383125,-1.92E-06
2820,0.303832833,1.58E-06
2821,0.303845667,1.28E-05
2822,0.303848083,2.42E-06
2823,0.303855167,7.08E-06
2824,0.303859,3.83E-06
2825,0.303870083,1.11E-05
2826,0.303876417,6.33E-06
2827,0.303882167,5.75E-06
2828,0.303890083,7.92E-06
2829,0.303897167,7.08E-06
2830,0.303904083,6.92E-06
2831,0.30391075,6.67E-06
2832,0.303910583,-1.67E-07
2833,0.303904583,-6.00E-06
2834,0.303893917,-1.07E-05
2835,0.303870833,-2.31E-05
2836,0.303839,-3.18E-05
2837,0.303781167,-5.78E-05
2838,0.303702833,-7.83E-05
2839,0.303646333,-5.65E-05
2840,0.303549083,-9.72E-05
2841,0.302868,-0.000681083
2842,0.3020595,-0.0008085
2843,0.301317167,-0.000742333
2844,0.301551083,0.000233916
2845,0.301750333,0.00019925
2846,0.301596583,-0.00015375
2847,0.30106325,-0.000533333
2848,0.301105917,4.27E-05
2849,0.3013605,0.000254583
2850,0.29907325,-0.00228725
2851,0.296266583,-0.002806667
2852,0.296448,0.000181417
2853,0.296616583,0.000168583
2854,0.296895833,0.00027925
2855,0.297229333,0.0003335
2856,0.297637167,0.000407834
2857,0.298225917,0.00058875
2858,0.299024333,0.000798416
2859,0.299688,0.000663667
2860,0.30005,0.000362
2861,0.3004065,0.0003565
2862,0.30080225,0.00039575
2863,0.301152417,0.000350167
2864,0.301426583,0.000274166
2865,0.301678667,0.000252084
2866,0.301878083,0.000199416
2867,0.302053167,0.000175084
2868,0.302201917,0.00014875
2869,0.30232775,0.000125833
2870,0.3024285,0.00010075
2871,0.302519583,9.11E-05
2872,0.3025915,7.19E-05
2873,0.302657583,6.61E-05
2874,0.302714,5.64E-05
2875,0.302754833,4.08E-05
2876,0.302801333,4.65E-05
2877,0.302838083,3.67E-05
2878,0.302873083,3.50E-05
2879,0.302901917,2.88E-05
2880,0.302926333,2.44E-05
2881,0.30295,2.37E-05
2882,0.302968917,1.89E-05
2883,0.302987917,1.90E-05
2884,0.302998,1.01E-05
2885,0.303014417,1.64E-05
2886,0.30302675,1.23E-05
2887,0.303037833,1.11E-05
2888,0.30305,1.22E-05
2889,0.303059583,9.58E-06
2890,0.303068917,9.33E-06
2891,0.303079583,1.07E-05
2892,0.303088583,9.00E-06
2893,0.303089833,1.25E-06
2894,0.303100333,1.05E-05
2895,0.303105667,5.33E-06
2896,0.303114417,8.75E-06
2897,0.3031205,6.08E-06
2898,0.303127667,7.17E-06
2899,0.303132667,5.00E-06
2900,0.303138417,5.75E-06
2901,0.303145417,7.00E-06
2902,0.303151333,5.92E-06
2903,0.303157333,6.00E-06
2904,0.30306175,-9.56E-05
2905,0.303042083,-1.97E-05
2906,0.303067167,2.51E-05
2907,0.3030745,7.33E-06
2908,0.3030725,-2.00E-06
2909,0.303077333,4.83E-06
2910,0.303097833,2.05E-05
2911,0.303116083,1.82E-05
2912,0.303131,1.49E-05
2913,0.303143917,1.29E-05
2914,0.303159833,1.59E-05
2915,0.30317325,1.34E-05
2916,0.303184833,1.16E-05
2917,0.303194417,9.58E-06
2918,0.30305825,-0.000136167
2919,0.303184167,0.000125917
2920,0.303226167,4.20E-05
2921,0.303223333,-2.83E-06
2922,0.30323025,6.92E-06
2923,0.303224583,-5.67E-06
2924,0.303234,9.42E-06
2925,0.3032415,7.50E-06
2926,0.303258583,1.71E-05
2927,0.303259417,8.34E-07
2928,0.303269917,1.05E-05
2929,0.303273333,3.42E-06
2930,0.3032795,6.17E-06
2931,0.303292583,1.31E-05
2932,0.303299667,7.08E-06
2933,0.303305917,6.25E-06
2934,0.30331325,7.33E-06
2935,0.303319167,5.92E-06
2936,0.303325583,6.42E-06
2937,0.303332917,7.33E-06
2938,0.303338,5.08E-06
2939,0.30334375,5.75E-06
2940,0.303349833,6.08E-06
2941,0.303355,5.17E-06
2942,0.303359833,4.83E-06
2943,0.303365083,5.25E-06
2944,0.303372583,7.50E-06
2945,0.303377833,5.25E-06
2946,0.303383333,5.50E-06
2947,0.303390083,6.75E-06
2948,0.3033955,5.42E-06
2949,0.303399167,3.67E-06
2950,0.30340675,7.58E-06
2951,0.303412667,5.92E-06
2952,0.30341775,5.08E-06
2953,0.30342375,6.00E-06
2954,0.3034305,6.75E-06
2955,0.303437,6.50E-06
2956,0.303441333,4.33E-06
2957,0.303446917,5.58E-06
2958,0.303451417,4.50E-06
2959,0.303456333,4.92E-06
2960,0.303463417,7.08E-06
2961,0.30346975,6.33E-06
2962,0.303475333,5.58E-06
2963,0.303480083,4.75E-06
2964,0.303486333,6.25E-06
2965,0.303490417,4.08E-06
2966,0.303496833,6.42E-06
2967,0.303503,6.17E-06
2968,0.303508833,5.83E-06
2969,0.303513167,4.33E-06
2970,0.303518,4.83E-06
2971,0.303524667,6.67E-06
2972,0.303531833,7.17E-06
2973,0.303536333,4.50E-06
2974,0.3035415,5.17E-06
2975,0.303546,4.50E-06
2976,0.303549167,3.17E-06
2977,0.303555583,6.42E-06
2978,0.303561083,5.50E-06
2979,0.303566167,5.08E-06
2980,0.303572917,6.75E-06
2981,0.303578667,5.75E-06
2982,0.303584417,5.75E-06
2983,0.303589833,5.42E-06
2984,0.303595,5.17E-06
2985,0.303600667,5.67E-06
2986,0.303605833,5.17E-06
2987,0.30361075,4.92E-06
2988,0.303616333,5.58E-06
2989,0.303622167,5.83E-06
2990,0.3036285,6.33E-06
2991,0.30363475,6.25E-06
2992,0.303640417,5.67E-06
2993,0.303646333,5.92E-06
2994,0.303652333,6.00E-06
2995,0.30365775,5.42E-06
2996,0.303662667,4.92E-06
2997,0.303668667,6.00E-06
2998,0.303675667,7.00E-06
2999,0.303680667,5.00E-06
3000,0.303685917,5.25E-06
3001,0.303691417,5.50E-06
3002,0.303697417,6.00E-06
3003,0.303702917,5.50E-06
3004,0.30370875,5.83E-06
3005,0.303714167,5.42E-06
3006,0.30371975,5.58E-06
3007,0.3037265,6.75E-06
3008,0.303732167,5.67E-06
3009,0.303737083,4.92E-06
3010,0.303742667,5.58E-06
3011,0.30373925,-3.42E-06
3012,0.30374575,6.50E-06
3013,0.303747417,1.67E-06
3014,0.30375375,6.33E-06
3015,0.303760083,6.33E-06
3016,0.303766583,6.50E-06
3017,0.30377175,5.17E-06
3018,0.3037765,4.75E-06
3019,0.3037815,5.00E-06
3020,0.303787583,6.08E-06
3021,0.30379275,5.17E-06
3022,0.303798833,6.08E-06
3023,0.30380425,5.42E-06
3024,0.303810667,6.42E-06
3025,0.303815833,5.17E-06
3026,0.30382175,5.92E-06
3027,0.303825917,4.17E-06
3028,0.30383125,5.33E-06
3029,0.303836417,5.17E-06
3030,0.303842333,5.92E-06
3031,0.30384775,5.42E-06
3032,0.303853917,6.17E-06
3033,0.30385925,5.33E-06
3034,0.3038655,6.25E-06
3035,0.303870833,5.33E-06
3036,0.303876167,5.33E-06
3037,0.303881917,5.75E-06
3038,0.303888333,6.42E-06
3039,0.303893833,5.50E-06
3040,0.303899583,5.75E-06
3041,0.303896667,-2.92E-06
3042,0.303902417,5.75E-06
3043,0.30390775,5.33E-06
3044,0.303913417,5.67E-06
3045,0.30392,6.58E-06
3046,0.303924083,4.08E-06
3047,0.303932333,8.25E-06
3048,0.303937167,4.83E-06
3049,0.303942417,5.25E-06
3050,0.303948333,5.92E-06
3051,0.303955083,6.75E-06
3052,0.303959833,4.75E-06
3053,0.303963917,4.08E-06
3054,0.303970417,6.50E-06
3055,0.3039755,5.08E-06
3056,0.303980917,5.42E-06
3057,0.303980167,-7.50E-07
3058,0.303985417,5.25E-06
3059,0.303990417,5.00E-06
3060,0.30399725,6.83E-06
3061,0.304003417,6.17E-06
3062,0.304010167,6.75E-06
3063,0.304015667,5.50E-06
3064,0.30402,4.33E-06
3065,0.30402625,6.25E-06
3066,0.304031917,5.67E-06
3067,0.3040395,7.58E-06
3068,0.304043917,4.42E-06
3069,0.30404975,5.83E-06
3070,0.304057333,7.58E-06
3071,0.304061167,3.83E-06
3072,0.30406675,5.58E-06
3073,0.304072417,5.67E-06
3074,0.304077,4.58E-06
3075,0.304083583,6.58E-06
3076,0.304089833,6.25E-06
3077,0.304096083,6.25E-06
3078,0.304102917,6.83E-06
3079,0.304107667,4.75E-06
3080,0.304117333,9.67E-06
3081,0.304123917,6.58E-06
3082,0.304130917,7.00E-06
3083,0.304136833,5.92E-06
3084,0.304143,6.17E-06
3085,0.30414925,6.25E-06
3086,0.304153333,4.08E-06
3087,0.304159667,6.33E-06
3088,0.304164833,5.17E-06
3089,0.304170167,5.33E-06
3090,0.304175333,5.17E-06
3091,0.30418175,6.42E-06
3092,0.304187167,5.42E-06
3093,0.304186667,-5.00E-07
3094,0.304192083,5.42E-06
3095,0.304197,4.92E-06
3096,0.30420275,5.75E-06
3097,0.304207417,4.67E-06
3098,0.30421375,6.33E-06
3099,0.30421975,6.00E-06
3100,0.304224917,5.17E-06
3101,0.3042305,5.58E-06
3102,0.3042355,5.00E-06
3103,0.30424075,5.25E-06
3104,0.30424725,6.50E-06
3105,0.30426575,1.85E-05
3106,0.304272083,6.33E-06
3107,0.304278917,6.83E-06
3108,0.30428575,6.83E-06
3109,0.304288833,3.08E-06
3110,0.304294417,5.58E-06
3111,0.304299,4.58E-06
3112,0.30430425,5.25E-06
3113,0.304310333,6.08E-06
3114,0.304315583,5.25E-06
3115,0.304320417,4.83E-06
3116,0.30432625,5.83E-06
3117,0.3043315,5.25E-06
3118,0.30433725,5.75E-06
3119,0.304341333,4.08E-06
3120,0.304347333,6.00E-06
3121,0.30435475,7.42E-06
3122,0.304360667,5.92E-06
3123,0.304366083,5.42E-06
3124,0.304370917,4.83E-06
3125,0.304375833,4.92E-06
3126,0.304381833,6.00E-06
3127,0.304387917,6.08E-06
3128,0.304392333,4.42E-06
3129,0.304398417,6.08E-06
3130,0.304404083,5.67E-06
3131,0.304409417,5.33E-06
3132,0.3044155,6.08E-06
3133,0.304420667,5.17E-06
3134,0.304425917,5.25E-06
3135,0.30443225,6.33E-06
3136,0.304436333,4.08E-06
3137,0.304442583,6.25E-06
3138,0.304448,5.42E-06
3139,0.3044545,6.50E-06
3140,0.304460333,5.83E-06
3141,0.30446425,3.92E-06
3142,0.30447025,6.00E-06
3143,0.3044775,7.25E-06
3144,0.304482417,4.92E-06
3145,0.304489083,6.67E-06
3146,0.304495,5.92E-06
3147,0.304500667,5.67E-06
3148,0.304507083,6.42E-06
3149,0.3045105,3.42E-06
3150,0.304517,6.50E-06
3151,0.30452375,6.75E-06
3152,0.304528583,4.83E-06
3153,0.304534333,5.75E-06
3154,0.304539833,5.50E-06
3155,0.304545667,5.83E-06
3156,0.304552,6.33E-06
3157,0.304557333,5.33E-06
3158,0.304563583,6.25E-06
3159,0.30457025,6.67E-06
3160,0.30457525,5.00E-06
3161,0.304581083,5.83E-06
3162,0.3045855,4.42E-06
3163,0.304591333,5.83E-06
3164,0.3045975,6.17E-06
3165,0.304601333,3.83E-06
3166,0.304607333,6.00E-06
3167,0.304614167,6.83E-06
3168,0.304618917,4.75E-06
3169,0.30462575,6.83E-06
3170,0.304631,5.25E-06
3171,0.30463475,3.75E-06
3172,0.304641917,7.17E-06
3173,0.304647167,5.25E-06
3174,0.304652167,5.00E-06
3175,0.304659833,7.67E-06
3176,0.304664583,4.75E-06
3177,0.30466975,5.17E-06
3178,0.304674917,5.17E-06
3179,0.30468075,5.83E-06
3180,0.304687417,6.67E-06
3181,0.304691417,4.00E-06
3182,0.304698167,6.75E-06
3183,0.304704083,5.92E-06
3184,0.304708833,4.75E-06
3185,0.3047145,5.67E-06
3186,0.30472075,6.25E-06
3187,0.304726917,6.17E-06
3188,0.304731917,5.00E-06
3189,0.30473725,5.33E-06
3190,0.30474275,5.50E-06
3191,0.304747667,4.92E-06
3192,0.304753667,6.00E-06
3193,0.3047585,4.83E-06
3194,0.30476475,6.25E-06
3195,0.304770333,5.58E-06
3196,0.304775083,4.75E-06
3197,0.3047795,4.42E-06
3198,0.304786667,7.17E-06
3199,0.304790833,4.17E-06
3200,0.304797417,6.58E-06
3201,0.304803667,6.25E-06
3202,0.30481,6.33E-06
3203,0.304815917,5.92E-06
3204,0.30482125,5.33E-06
3205,0.304826583,5.33E-06
3206,0.304832083,5.50E-06
3207,0.304837667,5.58E-06
3208,0.304842333,4.67E-06
3209,0.304847833,5.50E-06
3210,0.304854583,6.75E-06
3211,0.304860667,6.08E-06
3212,0.30486625,5.58E-06
3213,0.304870917,4.67E-06
3214,0.304876583,5.67E-06
3215,0.3048835,6.92E-06
3216,0.304889833,6.33E-06
3217,0.30489275,2.92E-06
3218,0.30489875,6.00E-06
3219,0.3049045,5.75E-06
3220,0.304908917,4.42E-06
3221,0.304896833,-1.21E-05
3222,0.304902083,5.25E-06
3223,0.304907417,5.33E-06
3224,0.30491325,5.83E-06
3225,0.30491375,5.00E-07
3226,0.304920083,6.33E-06
3227,0.304923833,3.75E-06
3228,0.304930583,6.75E-06
3229,0.304935917,5.33E-06
3230,0.30494025,4.33E-06
3231,0.304945833,5.58E-06
3232,0.304952583,6.75E-06
3233,0.304956167,3.58E-06
3234,0.304961583,5.42E-06
3235,0.30496775,6.17E-06
3236,0.30497025,2.50E-06
3237,0.304974667,4.42E-06
3238,0.3049805,5.83E-06
3239,0.3049865,6.00E-06
3240,0.3049915,5.00E-06
3241,0.304998,6.50E-06
3242,0.30499475,-3.25E-06
3243,0.30499975,5.00E-06
3244,0.305005917,6.17E-06
3245,0.3050105,4.58E-06
3246,0.305016083,5.58E-06
3247,0.305021083,5.00E-06
3248,0.3050265,5.42E-06
3249,0.305031917,5.42E-06
3250,0.305037,5.08E-06
3251,0.305042583,5.58E-06
3252,0.305048667,6.08E-06
3253,0.305055333,6.67E-06
3254,0.305059583,4.25E-06
3255,0.305065167,5.58E-06
3256,0.305071,5.83E-06
3257,0.305076,5.00E-06
3258,0.305082,6.00E-06
3259,0.3050875,5.50E-06
3260,0.3050925,5.00E-06
3261,0.305098583,6.08E-06
3262,0.305103583,5.00E-06
3263,0.305108583,5.00E-06
3264,0.30511425,5.67E-06
3265,0.305120167,5.92E-06
3266,0.305125417,5.25E-06
3267,0.305130917,5.50E-06
3268,0.30513675,5.83E-06
3269,0.305142917,6.17E-06
3270,0.305146667,3.75E-06
3271,0.305152833,6.17E-06
3272,0.305159,6.17E-06
3273,0.305164,5.00E-06
3274,0.305170833,6.83E-06
3275,0.305176,5.17E-06
3276,0.305181583,5.58E-06
3277,0.305187167,5.58E-06
3278,0.305193167,6.00E-06
3279,0.305198667,5.50E-06
3280,0.305205583,6.92E-06
3281,0.30520975,4.17E-06
3282,0.305216,6.25E-06
3283,0.305220333,4.33E-06
3284,0.305226417,6.08E-06
3285,0.305232583,6.17E-06
3286,0.305238667,6.08E-06
3287,0.305243333,4.67E-06
3288,0.3052495,6.17E-06
3289,0.305256,6.50E-06
3290,0.30525975,3.75E-06
3291,0.305266,6.25E-06
3292,0.305271583,5.58E-06
3293,0.305276333,4.75E-06
3294,0.305281,4.67E-06
3295,0.305286083,5.08E-06
3296,0.305292667,6.58E-06
3297,0.305297667,5.00E-06
3298,0.30530325,5.58E-06
3299,0.305309083,5.83E-06
3300,0.305315,5.92E-06
3301,0.305318833,3.83E-06
3302,0.305324417,5.58E-06
3303,0.305329833,5.42E-06
3304,0.305336417,6.58E-06
3305,0.305342083,5.67E-06
3306,0.3053485,6.42E-06
3307,0.305353417,4.92E-06
3308,0.305359083,5.67E-06
3309,0.305363667,4.58E-06
3310,0.305367583,3.92E-06
3311,0.305373417,5.83E-06
3312,0.305378083,4.67E-06
3313,0.30538575,7.67E-06
3314,0.305391417,5.67E-06
3315,0.30539525,3.83E-06
3316,0.3054005,5.25E-06
3317,0.305405583,5.08E-06
3318,0.305410667,5.08E-06
3319,0.30541675,6.08E-06
3320,0.305423083,6.33E-06
3321,0.305427667,4.58E-06
3322,0.305433333,5.67E-06
3323,0.30544,6.67E-06
3324,0.305444667,4.67E-06
3325,0.305450833,6.17E-06
3326,0.305455583,4.75E-06
3327,0.30546125,5.67E-06
3328,0.3054665,5.25E-06
3329,0.305474083,7.58E-06
3330,0.30548,5.92E-06
3331,0.305485833,5.83E-06
3332,0.305490167,4.33E-06
3333,0.305495917,5.75E-06
3334,0.305502333,6.42E-06
3335,0.3055075,5.17E-06
3336,0.305513083,5.58E-06
3337,0.305506,-7.08E-06
3338,0.305512,6.00E-06
3339,0.305515917,3.92E-06
3340,0.305522583,6.67E-06
3341,0.305527333,4.75E-06
3342,0.305531667,4.33E-06
3343,0.305537083,5.42E-06
3344,0.305542417,5.33E-06
3345,0.305548667,6.25E-06
3346,0.305553083,4.42E-06
3347,0.305558833,5.75E-06
3348,0.30556625,7.42E-06
3349,0.305572583,6.33E-06
3350,0.305577167,4.58E-06
3351,0.305582,4.83E-06
3352,0.305587917,5.92E-06
3353,0.305589917,2.00E-06
3354,0.305595917,6.00E-06
3355,0.305601833,5.92E-06
3356,0.305608083,6.25E-06
3357,0.3056135,5.42E-06
3358,0.305618167,4.67E-06
3359,0.3056245,6.33E-06
3360,0.305629417,4.92E-06
3361,0.305634833,5.42E-06
3362,0.30564,5.17E-06
3363,0.305645083,5.08E-06
3364,0.305650667,5.58E-06
3365,0.30565675,6.08E-06
3366,0.305663333,6.58E-06
3367,0.305668583,5.25E-06
3368,0.305673833,5.25E-06
3369,0.30567825,4.42E-06
3370,0.305683917,5.67E-06
3371,0.30568925,5.33E-06
3372,0.30569375,4.50E-06
3373,0.3056995,5.75E-06
3374,0.305706167,6.67E-06
3375,0.305708667,2.50E-06
3376,0.30570725,-1.42E-06
3377,0.305681417,-2.58E-05
3378,0.30548675,-0.000194667
3379,0.305550833,6.41E-05
3380,0.305598917,4.81E-05
3381,0.305579917,-1.90E-05
3382,0.305557333,-2.26E-05
3383,0.305576583,1.93E-05
3384,0.3055985,2.19E-05
3385,0.305609667,1.12E-05
3386,0.30561925,9.58E-06
3387,0.305631667,1.24E-05
3388,0.305636583,4.92E-06
3389,0.3056495,1.29E-05
3390,0.305660167,1.07E-05
3391,0.305669167,9.00E-06
3392,0.305678083,8.92E-06
3393,0.30568725,9.17E-06
3394,0.3056955,8.25E-06
3395,0.305703917,8.42E-06
3396,0.305712167,8.25E-06
3397,0.305719,6.83E-06
3398,0.30572575,6.75E-06
3399,0.305733083,7.33E-06
3400,0.305738333,5.25E-06
3401,0.305745833,7.50E-06
3402,0.30575325,7.42E-06
3403,0.305758167,4.92E-06
3404,0.30576575,7.58E-06
3405,0.305771167,5.42E-06
3406,0.305777,5.83E-06
3407,0.3057825,5.50E-06
3408,0.305788667,6.17E-06
3409,0.3057935,4.83E-06
3410,0.305799333,5.83E-06
3411,0.305805917,6.58E-06
3412,0.305810833,4.92E-06
3413,0.305815667,4.83E-06
3414,0.305821917,6.25E-06
3415,0.305826833,4.92E-06
3416,0.305832083,5.25E-06
3417,0.305837417,5.33E-06
3418,0.305843667,6.25E-06
3419,0.30584675,3.08E-06
3420,0.3058535,6.75E-06
3421,0.30585875,5.25E-06
3422,0.305863833,5.08E-06
3423,0.305856083,-7.75E-06
3424,0.305862083,6.00E-06
3425,0.3058675,5.42E-06
